,Class1.1,Class1.2,Class1.3
302781.0,0.7422263689655172,0.21960393591954022,0.03816980761494253
403822.0,0.22655630000000002,0.7666412000000001,0.00680255
203528.0,0.3730129,0.6042395,0.022747399999999997
299764.0,0.2897323,0.6932465999999999,0.017021050000000003
399233.0,0.6086702552783329,0.35632347127067376,0.035006333216991335
170286.0,0.599557130952381,0.3722124380952381,0.02823027619047619
959143.0,0.13782095,0.8421419499999999,0.02003705
292733.0,0.4852747184958049,0.46787560675086237,0.04684963400288875
923413.0,0.5919496718874555,0.3781762327277846,0.029874064749162044
718863.0,0.28384206250000005,0.705188175,0.0109695625
509264.0,0.3293532,0.64702935,0.023617600000000002
934927.0,0.36059003174603177,0.6224265769841271,0.016983376984126986
519886.0,0.4944691132275132,0.48650260052910055,0.01902803015873016
468757.0,0.3853309,0.59839465,0.01627435
184429.0,0.32574804999999996,0.651489675,0.0227622
486392.0,0.42256212533799536,0.5548727845541958,0.022565033294483294
801163.0,0.34941174999999997,0.6431820499999998,0.0074062500000000005
471009.0,0.33516791999999995,0.64911961,0.01571246
181760.0,0.4636120417501536,0.5134952368825337,0.022892660729363818
132714.0,0.4957108,0.4855829,0.0187062
721073.0,0.623421375,0.33713332500000004,0.0394452
222764.0,0.5370120280144892,0.4214393295056989,0.04154864312938214
155486.0,0.4554150943079443,0.5253068808763308,0.01927803135749386
650244.0,0.4626777214285715,0.5068494714285714,0.030472750000000003
180940.0,0.32565989999999995,0.6457468000000001,0.028593200000000003
702395.0,0.24208259999999998,0.7495377,0.0083797
843335.0,0.4527599175636574,0.5250534328993056,0.022186546296296294
516385.0,0.27756555,0.71469025,0.00774435
894492.0,0.2974178,0.6849441819444444,0.017638119444444444
791052.0,0.50037235,0.47096114999999994,0.028666599999999997
253034.0,0.4030373,0.5792506000000001,0.017711949999999997
602957.0,0.48291945,0.49897025,0.0181104
397371.0,0.6486941587408948,0.31618004707367026,0.035125922024661686
454754.0,0.4646170482590784,0.4984171388587642,0.036965789630097536
421748.0,0.15091090000000001,0.8450924000000001,0.003996700000000001
750221.0,0.47033705000000003,0.46880911000000003,0.060853790000000005
751635.0,0.5627475000000001,0.4009968125,0.0362556375
338724.0,0.22209044999999997,0.7671964499999999,0.010713199999999999
970225.0,0.3117493,0.6793922,0.00885845
762214.0,0.6157825036018901,0.3419688610347477,0.042248598954769775
831307.0,0.42443905000000004,0.5499447,0.02561605
529334.0,0.4407140797004452,0.5322949480352304,0.026990964999274097
978161.0,0.36721735272727274,0.6259026036363636,0.006880036363636363
677260.0,0.32457315757471267,0.6599061776436781,0.015520612350574711
312819.0,0.21263735,0.7785384,0.00882425
541215.0,0.38090747256128354,0.5894445718667279,0.02964796950764944
415333.0,0.55974931743083,0.402051541986166,0.03819924057641634
697200.0,0.5876136370175549,0.37659827436838844,0.03578813727742801
764747.0,0.6255933687387387,0.3345569815815816,0.03984970392392392
593985.0,0.5303238222619048,0.42656523238095234,0.04311090547619048
952891.0,0.49433228858504397,0.4776333891129033,0.028034419750733137
592313.0,0.3766877166666666,0.6061541,0.017158116666666667
284049.0,0.4464406875,0.5328557625,0.0207035953125
332440.0,0.3467341,0.62950095,0.0237651
851576.0,0.28682622874999997,0.687351605,0.02582216625
520428.0,0.6076530692538297,0.35366536276543664,0.038681474708476285
803890.0,0.37278465,0.606142,0.0210734
461387.0,0.4177109576923076,0.5601519923076923,0.022137103846153847
725779.0,0.46947964999999997,0.5049463999999999,0.025574049999999997
667295.0,0.5294146503229886,0.4358981460150918,0.034687218893881565
428472.0,0.5598810078341375,0.4174846851318595,0.02263424845135226
928581.0,0.35567785468137253,0.6247548580952381,0.019567392535014005
193397.0,0.20034274999999999,0.79241525,0.0072418499999999985
955678.0,0.44701998625000006,0.51532525375,0.03765469125
430023.0,0.25403749000000003,0.7308727700000001,0.015089690000000003
583091.0,0.39766088166666663,0.5750828804166667,0.027256306666666667
257997.0,0.3373260568910256,0.6475943305555555,0.015079537454212453
845452.0,0.4708088415137771,0.5084900062180037,0.02070109722496951
322996.0,0.4056620607954545,0.5831229499999999,0.01121499090909091
559796.0,0.2573959706896552,0.6850906896551724,0.057513441379310346
607549.0,0.3420182386956522,0.6334489430434783,0.024532790434782608
271710.0,0.4348695421621621,0.5358151188288287,0.029315345675675675
398772.0,0.46935532348884373,0.4991561991845842,0.031488522797160245
997935.0,0.37967288854166664,0.6047110531250001,0.015616016666666666
129102.0,0.40938625409482754,0.5628512362068966,0.027762405172413795
353119.0,0.2650498510695187,0.6901296612967915,0.04482038696524064
559608.0,0.48253699999999994,0.48867735,0.02878575
346448.0,0.5685484,0.39403105,0.03742064999999999
942951.0,0.19810594999999998,0.78968945,0.012204549999999998
751473.0,0.6888635575892857,0.2882564075892857,0.022879967410714287
695020.0,0.416490825,0.5507822250000001,0.03272695
879362.0,0.5899948586816689,0.3712586173178139,0.03874643438668288
585814.0,0.45395038985714287,0.5162643117142858,0.029785151428571428
270581.0,0.5474829598320959,0.41432618358294937,0.03819068947452637
608376.0,0.52203095,0.4469956166666666,0.030973433333333335
144475.0,0.5518784952380952,0.4304545047619047,0.017666957142857143
663669.0,0.24314342500000002,0.7409982249999999,0.015858375
860830.0,0.35620794913793097,0.6101902379310346,0.03360185431034483
963208.0,0.2590335194193549,0.7217952356129033,0.019171243795698928
179904.0,0.48434311926214313,0.4986060284297368,0.017050752530589543
569585.0,0.5334323465016234,0.39221633988636356,0.07435146491071429
241083.0,0.16459535,0.8284275000000001,0.0069768999999999986
984851.0,0.3523422428571429,0.6345485928571428,0.013109171428571428
748916.0,0.4223921047263682,0.5595308241293532,0.01807722263681592
538861.0,0.4004414499999999,0.57190335,0.027655049999999997
818951.0,0.5395274401788296,0.4349282633467973,0.025544216267043347
330345.0,0.4558336625822116,0.5101269726166329,0.03403927540721618
662571.0,0.20949126075268815,0.7701160016129032,0.02039278279569892
619432.0,0.6789886404576302,0.29301516876851413,0.02799617056731133
468232.0,0.5375636355116289,0.438285217884093,0.02415123774997878
423186.0,0.31411360000000005,0.6710199071428571,0.014866528571428572
398566.0,0.32868648095238095,0.6454791428571428,0.025834426190476194
551974.0,0.665480245,0.2920612416666667,0.04245854416666667
169340.0,0.4875837822241653,0.48712377309379973,0.02529241020508744
864110.0,0.6067884411559646,0.36406190646464226,0.029149692152882777
884232.0,0.596565287028478,0.3644204054435107,0.03901436228991596
673934.0,0.2684024,0.72375015,0.0078475
514228.0,0.44968344999999993,0.5243184750000001,0.025997924999999998
175855.0,0.5261553386894523,0.4520317151838267,0.021812858564252004
260731.0,0.2502351,0.7417951,0.0079698
469333.0,0.53168435,0.4290006,0.039315
962412.0,0.5655615676313628,0.4034724219006568,0.03096601738505747
796128.0,0.5703137340539676,0.40077054985954597,0.02891561135056702
933995.0,0.41951095,0.55853395,0.021955000000000002
769028.0,0.3590167056547619,0.6077802732142856,0.03320297738095239
568065.0,0.34190054903846157,0.6456897201923077,0.012409624999999999
564688.0,0.44261809999999996,0.5195768999999999,0.037805149999999996
222799.0,0.644701449702381,0.33811405684523815,0.017184538690476193
840278.0,0.6785485099497274,0.29529803426124746,0.026153449240134817
812268.0,0.2383465442857143,0.7512875257142857,0.010365959999999999
978047.0,0.7534082068518518,0.19022371601851856,0.056368097222222226
743674.0,0.6123544236724291,0.3596914510340679,0.027954177484802435
394203.0,0.3223530143873763,0.6442306704517327,0.0334163562809406
413007.0,0.39392086660714287,0.5827697778472223,0.02330945793650794
889335.0,0.31421923214285713,0.6552274571428571,0.030553367857142855
548643.0,0.5305622545082556,0.42640056150035893,0.04303723264178033
953937.0,0.6786302038461538,0.28072877179487177,0.04064098974358975
179054.0,0.3398330643902439,0.6341645362601624,0.026002435121951217
727597.0,0.3894404083333334,0.5851671916666666,0.02539250833333333
994517.0,0.5176602,0.46191405,0.020425600000000002
217874.0,0.1905479,0.79317645,0.0162757
677937.0,0.7395265479166667,0.23231132083333333,0.028162047916666665
116239.0,0.2507264,0.7274415666666666,0.02183205
789338.0,0.24091317500000003,0.7505309125,0.008555887500000001
229748.0,0.5370722911764705,0.4326403264705882,0.03028724117647059
189755.0,0.3406960657391219,0.635989618730575,0.023314227068764563
724230.0,0.4300363248733536,0.5489106372340425,0.021052906079027357
831577.0,0.5274844369047619,0.4448961235714286,0.027619359047619047
296663.0,0.47627705520687175,0.5018619007671055,0.021860986757091177
937075.0,0.521356640390833,0.449596835283019,0.029046477011796617
988436.0,0.29340514833333337,0.6886459183333333,0.017948858333333335
460053.0,0.23980692333333337,0.7519076766666667,0.008285299999999999
988552.0,0.5025692593243243,0.47545883869369365,0.021971902792792798
967019.0,0.5272680750284237,0.4335582450501468,0.03917371745927434
646511.0,0.24101851866666668,0.7148131139999999,0.044168466
685985.0,0.59160175,0.3722695,0.03612895
901883.0,0.22449535000000004,0.7505016,0.02500305
594510.0,0.23478079999999996,0.7575084000000001,0.007710949999999999
802452.0,0.45911321590909093,0.5142980386363636,0.026588740909090906
560265.0,0.3579230864215686,0.6119283469117647,0.030148711642156868
346007.0,0.5018757796072569,0.4581314817533414,0.03999266681482759
151224.0,0.4042239438870171,0.5558559341936208,0.03992007610849056
147766.0,0.26517765,0.72782755,0.006994600000000001
412346.0,0.496296799376961,0.4795023861212897,0.02420096474152751
759869.0,0.2516518708333333,0.7418603583333333,0.006487816666666667
670370.0,0.45728693897581796,0.5187768576813656,0.02393614800853485
616751.0,0.35826155,0.63027575,0.0114626
265087.0,0.25825050769230773,0.7263156057692307,0.015433838461538462
729710.0,0.29861605714285716,0.6844394488095238,0.01694445119047619
119074.0,0.22977100999999997,0.76324987,0.006979157500000001
161651.0,0.46014538750000006,0.4986562093749999,0.041198349999999995
747892.0,0.3582092,0.5926551,0.0491356
863303.0,0.2713054,0.6884636499999999,0.0402309
376629.0,0.5680410292575147,0.3910582858354958,0.0409007000155779
349347.0,0.16094676875,0.8267141406249999,0.012339090624999998
133307.0,0.19175325,0.79690775,0.01133905
424159.0,0.29917334999999995,0.6846463999999999,0.01618015
402959.0,0.6864904734326125,0.2830361365217145,0.030473475104974158
492399.0,0.4148449872325612,0.5630183258076951,0.02213656882649646
902270.0,0.3710158083333333,0.6065502305555557,0.02243401388888889
415667.0,0.30185035000000005,0.6794043785714285,0.018745249999999998
348360.0,0.33551070000000005,0.65086985,0.013619450000000002
216372.0,0.4936773205573838,0.4839616061205951,0.02236109713423831
583834.0,0.5782895499999999,0.3962620785714286,0.02544847142857143
868689.0,0.6323848588076602,0.3307083235450927,0.0369068309230947
900621.0,0.412013025,0.5642563625000001,0.023730675
588408.0,0.5231467080691108,0.4440462771759316,0.032806974506728696
655922.0,0.5374963318749999,0.437901644375,0.024602118750000002
184983.0,0.593196229683384,0.36008708740501516,0.04671669229483283
556674.0,0.22621374999999996,0.7623895500000001,0.0113966
911437.0,0.4962111351851851,0.48993609629629625,0.013852914814814815
801365.0,0.4701745,0.5001373333333333,0.029688266666666664
333245.0,0.30387909999999996,0.6723504499999999,0.0237705
190398.0,0.72125508,0.22922371999999996,0.049521300000000004
900891.0,0.48378404718390805,0.4882329577586207,0.02798292916666667
191944.0,0.6414841787439961,0.32670437179934736,0.031811589462344615
442919.0,0.6649874608384685,0.3048018282006605,0.03021070048186436
339060.0,0.5284788059432495,0.4441953746191764,0.027325718775233782
239420.0,0.3171682620833333,0.6708347420833334,0.011997035416666666
659678.0,0.19370569999999998,0.78374155,0.022552549999999998
403596.0,0.4423089730769231,0.5302943653846154,0.027396761538461545
488713.0,0.5083452015507519,0.4555527176347118,0.03610205711152882
218901.0,0.6052710218002254,0.3521258006489297,0.04260319879969297
499453.0,0.5458351716422467,0.4266288522283272,0.027536028907203903
107268.0,0.3468205266666667,0.63747238,0.015707146666666665
603793.0,0.3396233,0.64960225,0.01077445
793771.0,0.597593684952381,0.3766551628478155,0.025751104205694646
389508.0,0.44600419166666666,0.529288325,0.02470753333333333
610462.0,0.5598945009236326,0.41486416804046666,0.025241327406221658
445711.0,0.6876591374809984,0.2801606939087455,0.032180235916177934
201809.0,0.6074613666666667,0.3501308541666666,0.042407875000000005
641005.0,0.5917463099144143,0.3689071012936118,0.03934666253685503
173777.0,0.39128715,0.5942348,0.0144782
713334.0,0.6508028652029952,0.31795134016811016,0.03124588515698304
465562.0,0.28604485,0.6927276,0.02122775
310392.0,0.542674970050709,0.42900851681479873,0.02831652749412527
400416.0,0.565064275,0.41169813124999993,0.023237549999999996
677166.0,0.28937602648809524,0.6967597241071429,0.013864263690476192
254349.0,0.49073735,0.49266225666666674,0.016600343333333333
826038.0,0.25572775,0.7230880000000001,0.02118425
951552.0,0.3833022727272727,0.60125825,0.015439436363636363
663118.0,0.23262341250000002,0.7470198749999999,0.0203566125
794200.0,0.3134173225,0.6697729625000001,0.016809615
255484.0,0.29444489999999995,0.68845685,0.017098350000000002
635314.0,0.46824416527777774,0.4962486673611111,0.03550715486111111
459850.0,0.3670156417857143,0.6206101625,0.01237429642857143
983043.0,0.55954335,0.41998615,0.02047055
568146.0,0.21340754999999997,0.76251675,0.024075599999999996
783548.0,0.4425508206185567,0.531806381958763,0.025642799484536082
124070.0,0.40597960000000005,0.5834774500000001,0.01054285
441611.0,0.4586730500000001,0.5105309499999999,0.030796100000000003
846907.0,0.6449126129514168,0.32180177653490605,0.03328563643627776
945754.0,0.7158860289265114,0.2516213562364222,0.032492576557605034
408323.0,0.7163460167149759,0.253798160531401,0.029855867439613527
367284.0,0.3303359333333334,0.6506810416666667,0.0189831125
640048.0,0.4234308510655545,0.5339603761513158,0.04260881405936717
281166.0,0.35432195,0.6194936999999999,0.0261842
814057.0,0.5880141807789524,0.38053234830941607,0.03145349185826196
597345.0,0.23159385641025643,0.7489952576923077,0.019410955128205128
763520.0,0.32508936093749996,0.652828884375,0.022081667187499997
998723.0,0.2258292,0.7669976999999999,0.007173050000000002
539694.0,0.6465024842978693,0.31857570536861524,0.03492180079573908
860188.0,0.2526372416666666,0.7387814416666666,0.008581316666666667
276762.0,0.35165895,0.6358539999999999,0.01248695
943281.0,0.21677915000000003,0.7731752999999999,0.010045499999999999
694944.0,0.5014467,0.47873309285714283,0.019820178571428572
338807.0,0.28343250000000003,0.6870660000000001,0.0295014
423398.0,0.4927625101578947,0.4737809983684211,0.03345652473684211
523499.0,0.277071,0.70666235,0.01626665
927957.0,0.403750575,0.5765549750000001,0.01969445
643822.0,0.31571442307692305,0.6650017653846153,0.019283857692307692
899242.0,0.3812366990384616,0.5986498201923076,0.020113524999999997
336823.0,0.45211196286585376,0.5234861115365854,0.02440190231707317
827918.0,0.5220770593365949,0.4514960905302069,0.026426833109008414
771971.0,0.25688129285714284,0.7270217642857142,0.016096892857142858
312814.0,0.4650864731060606,0.5061920310606061,0.02872151628787879
368272.0,0.33034731959203034,0.6447320852466794,0.024920517817836812
527622.0,0.38753265,0.5915501,0.0209171
777066.0,0.29473476875000004,0.6839641461805555,0.02130108888888889
998661.0,0.38036302059739185,0.6009430340249511,0.018693972395220866
477638.0,0.4834384299999999,0.5020634575,0.014498032499999999
952088.0,0.42375611874999997,0.5419653661805556,0.03427836888888889
527476.0,0.5642736112727663,0.3871272514168714,0.0485991800039975
242574.0,0.35736513823529414,0.6266899088235294,0.015944897058823532
707637.0,0.41589191250000007,0.5669255375000001,0.01718265
140063.0,0.39290353414145096,0.5810206451512941,0.026075613488880788
930659.0,0.43605461041666665,0.5303771958333333,0.033568193749999996
180894.0,0.38939694999999996,0.55242805,0.05817500000000001
132209.0,0.5158496782685512,0.45431270441696114,0.029837568021201417
216305.0,0.4327984260869565,0.5434994695652173,0.02370210652173913
458047.0,0.3715564783950618,0.6067464561728395,0.02169691666666667
618095.0,0.474836745,0.50189848,0.023264775000000005
357596.0,0.4341644278612888,0.5484786664309406,0.01735703017649846
638671.0,0.5620010063488851,0.4093063137161814,0.028692694835164834
486992.0,0.43529429999999997,0.5444047375000001,0.02030095
182350.0,0.5335903136437335,0.4253743795771253,0.04103524578549518
269120.0,0.5861351598122428,0.3870990492360188,0.02676569735978997
807843.0,0.413045,0.5518494500000001,0.03510554999999999
588285.0,0.27035785,0.71835975,0.011282400000000001
548527.0,0.6542701404568828,0.313431242474424,0.03229867361659067
389250.0,0.446672345614035,0.5229502995614035,0.03037718596491228
957812.0,0.41243094999999996,0.56832765,0.0192414
150164.0,0.254465,0.73304105,0.012494
810114.0,0.23748329821428568,0.7406981321428572,0.02181857857142857
614737.0,0.24285824999999997,0.7463575,0.01078425
725982.0,0.5047403799422587,0.46811386368032143,0.027145678688153575
123582.0,0.38187955,0.6008164500000001,0.0173039
178909.0,0.5239821926096091,0.4456386214772749,0.030379273736252977
623722.0,0.5704194662008296,0.3992494159731983,0.030331018002936028
918306.0,0.5899023158551288,0.37434845462333655,0.0357492864384716
172869.0,0.6993749250000001,0.256723325,0.043901749999999996
467799.0,0.29035795,0.6969297,0.012712200000000002
682624.0,0.357780825,0.6204241202380952,0.021795038095238094
582537.0,0.6750163015163935,0.2967695899231558,0.028214152228483606
626437.0,0.4314083035714285,0.5184929047619048,0.050098891666666666
333261.0,0.5583619601939482,0.413439677806943,0.028198364304093348
184924.0,0.3924808722222223,0.5720483833333333,0.03547074444444444
852998.0,0.33098835000000004,0.6538733500000001,0.015138200000000001
964249.0,0.36608892,0.603268935,0.030642094999999998
691206.0,0.30822922058823526,0.6688840794117648,0.02288669705882353
149390.0,0.4288551500000001,0.5607640500000001,0.01038075
486553.0,0.20932266376811595,0.7849306550724637,0.005746676086956522
372843.0,0.29879180526315785,0.6843567618421053,0.016851551228070177
958632.0,0.54243965,0.42867500000000003,0.028885350000000004
809335.0,0.378076958908046,0.5968566626436781,0.025066369683908046
976118.0,0.281018,0.7092513,0.0097309
928941.0,0.5179993546896599,0.4391464177773347,0.04285438235225057
884402.0,0.58310466363121,0.3708629240397169,0.04603265528413386
703354.0,0.32299027727272733,0.654649015909091,0.022360856818181816
428736.0,0.40250001850894207,0.5800364001535231,0.01746374287599655
321141.0,0.46543890150829564,0.5084101267722474,0.026150913273001508
323787.0,0.5552938950386099,0.4173268644079794,0.027379103507078513
732307.0,0.3200587,0.6598877166666666,0.02005355
108764.0,0.42023895000000006,0.5622367500000001,0.017524249999999998
370341.0,0.5016535388462482,0.46151526887317174,0.03683117160821277
411295.0,0.3310858625,0.6643720375,0.0045421375
429733.0,0.49771304999999993,0.46994482499999995,0.032342225
217293.0,0.28533913,0.69649605,0.01816495
120307.0,0.2453729,0.7272675000000001,0.027359599999999994
995241.0,0.3983403466666666,0.5741010433333333,0.02755858
804446.0,0.31411370000000005,0.66708285,0.01880345
880357.0,0.37539690000000003,0.60327785,0.021325100000000003
560026.0,0.2705143,0.7140847,0.015401000000000001
602258.0,0.413856508085896,0.5618003307529162,0.024343111426299045
791285.0,0.34341855,0.63093685,0.025644550000000006
388848.0,0.38868073965250965,0.5890974676061778,0.022221644324324323
335519.0,0.3395351,0.64392085,0.0165441
294054.0,0.49832049674828854,0.4666542767324908,0.035025171437598736
307044.0,0.48903925196886444,0.4825555676282051,0.02840518928571429
781118.0,0.5053636835027532,0.46638144899576217,0.028254853444256784
393496.0,0.5792136881508465,0.38476335815748036,0.036022937610757845
364614.0,0.6169314902882206,0.33878069404761907,0.044287725187969924
421938.0,0.2907831833333333,0.7003730166666667,0.00884395
582904.0,0.5582616602602603,0.4033826385885885,0.0383555451951952
651871.0,0.6389291966666667,0.31423520000000005,0.04683560666666667
391261.0,0.4589556260416666,0.5231189081250001,0.017925456666666666
634635.0,0.43366562734374997,0.5268408614583333,0.03949361197916666
152532.0,0.4632001426742919,0.5105798051470588,0.026219916212781413
104784.0,0.4475037590909091,0.540902740909091,0.011593461363636363
437240.0,0.6000669576973615,0.3569837970950191,0.04294920518367438
812530.0,0.5194474083576057,0.4543425274811071,0.02621000339949761
845596.0,0.4103192583333334,0.5713445083333333,0.018336191666666668
859252.0,0.3491085,0.6349055,0.015986100000000003
489628.0,0.3993923,0.5853122666666667,0.015295333333333333
350164.0,0.6144069475749493,0.3500622273433669,0.03553093059299793
297793.0,0.6957877346503033,0.27249629845855583,0.0317159650485816
642053.0,0.7295997340281797,0.23675404438256115,0.03364612652587504
777668.0,0.6785949500000001,0.2982326,0.0231723
745892.0,0.35167916666666665,0.6066180666666666,0.041702666666666666
194835.0,0.32539118000000006,0.64690677,0.027702059999999994
299958.0,0.3713137023809524,0.6133906309523809,0.015295583333333335
735876.0,0.6026593546673118,0.3537357463449814,0.04360491446821756
604347.0,0.23708964999999999,0.75246035,0.01045015
196662.0,0.25758274999999997,0.7241145833333333,0.018302733333333335
834387.0,0.4973178905501089,0.4828584849673202,0.019823714460784313
386865.0,0.5293119037805945,0.4548097871940559,0.015878402775349652
137587.0,0.4065464568965518,0.5706355948275862,0.02281770172413793
340844.0,0.6233915117633129,0.34772912622183816,0.028879446617383515
884242.0,0.6880289142857142,0.2700932571428571,0.04187777142857143
269388.0,0.22491108571428567,0.7439338892857142,0.03115498214285714
660671.0,0.47457325,0.5043475374999999,0.021079175
237555.0,0.24823563815789473,0.7403766815789473,0.011387577631578948
686977.0,0.37058075,0.58267565,0.0467436
514301.0,0.25521133125,0.73579715,0.00899153125
423166.0,0.27413587500000003,0.711665325,0.014198775000000002
353780.0,0.47932360281808545,0.4984709050038541,0.022205429352507595
134882.0,0.23704275,0.7524820999999999,0.010474999999999998
760169.0,0.32320079949507385,0.6546726004310346,0.022126590738916256
635133.0,0.34253422499999997,0.6306660749999999,0.026799775000000005
905411.0,0.38702944827586205,0.5888370689655172,0.024133481034482755
434983.0,0.5058355925341945,0.4767930433713272,0.017371357152988855
904740.0,0.46383535,0.50802945,0.02813505
875902.0,0.6462253751974077,0.31194683718937444,0.04182793815155314
736220.0,0.7038950966666666,0.2562879316666667,0.039817055000000004
709392.0,0.59852073875,0.37707460875,0.024404647499999998
891506.0,0.22677795,0.7588408999999999,0.0143812
821286.0,0.19033519999999998,0.8085826,0.00108215
219263.0,0.30660175,0.6774832,0.015915050000000003
721876.0,0.2542525,0.72788155,0.017865899999999997
769050.0,0.6351104000000001,0.3249464,0.03994305
437981.0,0.38474795000000006,0.57245365,0.042798550000000005
759537.0,0.47387700000000005,0.49613964999999993,0.029983549999999998
262160.0,0.21456990000000004,0.7762714,0.0091588
640573.0,0.6066425118737061,0.36416448537267077,0.02919295069358178
709414.0,0.41139742721033457,0.5657366120143166,0.022866007284739327
733950.0,0.3378705279605264,0.6383989638157895,0.023730590460526314
347427.0,0.23020435294117644,0.7596189941176471,0.010176688235294117
850473.0,0.54679905096982,0.4224144686763001,0.030786500684419793
150182.0,0.5631305537835303,0.4035961568260877,0.033273230485186156
676571.0,0.5993967598039215,0.3569362990196079,0.04366703921568628
688824.0,0.350867765625,0.6283331624999999,0.020799224999999998
128004.0,0.36502749999999995,0.6053136499999999,0.02965875
661035.0,0.21214525,0.7791791,0.0086755
612816.0,0.3014004,0.6878629,0.0107367
819523.0,0.5521397713565892,0.410680060620155,0.03718019892441861
510337.0,0.41721320000000006,0.5605312,0.0222555
170687.0,0.5762293607407407,0.39391138703703704,0.02985941037037037
924550.0,0.574470483251789,0.3945898132442216,0.03093976343422979
923701.0,0.4178579,0.5609297,0.0212123
859377.0,0.5414165060596579,0.41878708661869,0.03979626166040885
876474.0,0.29042196875,0.6932300250000001,0.01634795
844548.0,0.5069784397576591,0.4597270149944107,0.03329455523561755
833155.0,0.51930215,0.45152597000000005,0.029171820000000005
844253.0,0.2999347,0.6954682,0.00459705
463710.0,0.4265704425,0.560670295,0.012759262500000002
669146.0,0.4350540161690993,0.5106320217548383,0.0543139539004597
835049.0,0.26006128859649125,0.7306960701754386,0.009242657894736842
543336.0,0.43209618333333333,0.5144314214285715,0.05347249523809524
157443.0,0.419272545,0.551289495,0.02943788
978937.0,0.41555437918272703,0.5271772270801661,0.057268393491664946
293191.0,0.49321143731286077,0.4826778441671176,0.024110808245400434
767546.0,0.2871977416666667,0.6839659166666667,0.028836374999999997
418302.0,0.3350090633333333,0.6460607054761904,0.01893027523809524
413625.0,0.45809992459816307,0.5236596882319173,0.018240250200918486
771375.0,0.36496735,0.610473,0.02455985
920942.0,0.27792595,0.7072380375,0.014836100000000001
372618.0,0.4985975083333334,0.47855271666666666,0.022849875
503463.0,0.41794870555555547,0.5475402583333333,0.03451116111111111
643876.0,0.47481815921052634,0.49173684078947366,0.03344512763157894
888939.0,0.6590708215297907,0.2976692266425121,0.04325985466183575
167567.0,0.348467218125,0.624462884375,0.027069877500000006
702503.0,0.60265225,0.36534894999999995,0.03199875
417276.0,0.207713325,0.7869880875,0.0052985875
848683.0,0.15719534999999998,0.8345053,0.00829935
695355.0,0.5506520009426847,0.4186997994720965,0.03064811078431373
422859.0,0.2502488,0.7431087,0.0066425
795204.0,0.2090264,0.7722729,0.01870055
790192.0,0.37083391239316243,0.6199913754273505,0.009174658547008548
323345.0,0.4499497644693678,0.5091038657549738,0.04094640290503927
353689.0,0.5539859561261261,0.4182142286036036,0.027799782342342337
683146.0,0.34107624999999997,0.6080665,0.05085725
326821.0,0.6180513889619574,0.35379022447477404,0.028158431842378418
640125.0,0.5468920898885938,0.40132691544314286,0.051781048985469404
430224.0,0.508998430581667,0.44867094432515736,0.04233056338272386
797461.0,0.6711050607351778,0.2943616072687747,0.03453322102258611
276175.0,0.22439348285714283,0.7590615771428572,0.01654489
882772.0,0.4075709772620947,0.5675910857959293,0.024837831450975924
415086.0,0.21311994999999997,0.77343735,0.0134428
687198.0,0.5612655811414733,0.39477517455558464,0.043959249781589514
663042.0,0.37696050835095135,0.6011654577695561,0.021874029334038057
135536.0,0.3305562430555555,0.6525588361111112,0.01688498611111111
758583.0,0.5349464583376055,0.4342485281259968,0.030805025587263613
244389.0,0.5637319953455823,0.39652544992321115,0.03974267994613739
661843.0,0.47284907634408596,0.4909325661290323,0.03621836129032258
559635.0,0.3152803275,0.6642320846428571,0.02048774321428571
345475.0,0.59744405,0.36285874999999995,0.0396972
306510.0,0.3692668262672811,0.6110199460829492,0.019713273502304146
318183.0,0.5341643983870968,0.4313106516129032,0.034524996774193545
271616.0,0.18941674999999997,0.8026191749999999,0.0079641
845612.0,0.61074983,0.34879446000000003,0.04045575
882767.0,0.2872137,0.6976104055555556,0.0151759
466070.0,0.5915188541666666,0.3927930249999999,0.015688166666666666
298019.0,0.3613404714285714,0.62391775,0.014741778571428572
855706.0,0.45886033518518515,0.5205285462962964,0.020611314814814815
616609.0,0.4873814449999999,0.482398035,0.030220320000000002
373964.0,0.5450423076470589,0.4255247044705882,0.029433140882352944
151561.0,0.6186619561111111,0.3408522672222222,0.04048562666666667
734283.0,0.15710559999999998,0.8335395,0.009354900000000001
224881.0,0.3739153,0.5892435500000001,0.036841200000000004
120659.0,0.5596364325644753,0.40104290616997407,0.039320662978581354
458870.0,0.2394177178571429,0.7352441517857142,0.02533812678571428
429293.0,0.45093044471189847,0.5249097916523819,0.024159816336599776
799018.0,0.3587822935897436,0.6114380187728937,0.029779777976190476
905659.0,0.549078,0.4421422,0.008779825000000002
402960.0,0.6422515157343895,0.3248966634755759,0.03285188559307408
477988.0,0.31878345,0.65048715,0.030729349999999996
470502.0,0.1930775,0.79621975,0.0107028
322968.0,0.36111164999999995,0.58993825,0.04895015000000001
903724.0,0.21367875,0.7752006499999999,0.01112055
942183.0,0.7116647642361111,0.24218489409722221,0.04615034322916667
107943.0,0.4448503043269231,0.5313461426282051,0.023803590544871796
797273.0,0.5771769607608223,0.38937515509077625,0.033447883682189795
430480.0,0.30718815,0.6735186000000001,0.01929325
901604.0,0.1988783,0.791978,0.00914375
203594.0,0.22463245,0.7638741,0.011493449999999999
190238.0,0.6162784135680626,0.3509037020044935,0.03281803787619566
654168.0,0.5640722212875288,0.3987019248072752,0.037225916954379004
